SK_ID_CURR,CODE_GENDER,age,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,AMT_CREDIT,A,B,C,D
255224,0,1,21651,0,90000,1,101880.0,,1.0,,
373443,0,1,13607,0,90000,4,573408.0,,1.0,,
185541,0,1,19103,1,171000,1,1120500.0,,1.0,,
410440,1,1,21737,1,180000,1,900000.0,1.0,,,
392803,0,1,14162,1,270000,1,963000.0,,1.0,,
404764,1,1,14222,0,63000,4,640080.0,1.0,,,
452573,0,0,8274,1,67500,4,188478.0,,,,1.0
224933,0,1,11199,1,292500,1,1288350.0,,1.0,,
299368,0,1,17033,1,133650,4,284400.0,,1.0,,
386512,0,1,16981,1,90000,4,180000.0,,1.0,,
279869,0,1,11287,1,166500,1,323172.0,,1.0,,
114867,0,1,23472,0,180000,4,900000.0,,1.0,,
371639,0,1,11464,1,121500,4,841500.0,,1.0,,
368554,0,1,20843,1,49500,4,135000.0,,1.0,,
272657,1,1,19864,0,85500,4,119925.0,1.0,,,
375422,0,1,15773,1,180000,1,900000.0,,1.0,,
325472,1,0,8196,0,202500,2,280170.0,,,1.0,
281649,0,1,13856,0,67500,4,679500.0,,1.0,,
337564,1,1,18186,1,90000,4,414229.5,1.0,,,
102754,1,1,13936,0,157500,4,1288350.0,1.0,,,
175707,0,1,12360,0,72000,4,254700.0,,1.0,,
272960,0,1,16236,0,153000,4,1125000.0,,1.0,,
441370,0,1,22769,1,90000,4,270000.0,,1.0,,
178941,1,1,19077,1,391500,1,450000.0,1.0,,,
270305,1,1,15642,1,135000,4,1312110.0,1.0,,,
227974,0,1,9259,1,72000,4,269982.0,,1.0,,
132390,0,1,9938,1,225000,4,299772.0,,1.0,,
333779,0,1,22653,1,135000,2,1002870.0,,1.0,,
424107,0,1,14254,1,135000,4,526491.0,,1.0,,
141983,1,1,14830,1,225000,1,746280.0,1.0,,,
384092,1,1,13475,1,90000,4,325908.0,1.0,,,
446430,0,1,20547,1,202500,2,640080.0,,1.0,,
376576,0,1,20253,0,157500,4,972000.0,,1.0,,
341999,0,1,22535,1,135000,4,646920.0,,1.0,,
390891,0,1,22134,1,112500,4,276277.5,,1.0,,
337211,1,0,8751,1,180000,4,225000.0,,,1.0,
244003,0,1,15277,0,112500,4,144000.0,,1.0,,
286887,1,1,19258,1,360000,1,568800.0,1.0,,,
167617,1,1,14319,1,67500,4,269550.0,1.0,,,
252481,1,1,13505,1,225000,4,807984.0,1.0,,,
325540,0,0,8086,1,157500,1,180000.0,,,,1.0
104040,1,1,21013,1,180000,4,76410.0,1.0,,,
279390,0,1,11425,1,180000,4,254700.0,,1.0,,
112026,0,1,22151,1,157500,3,542133.0,,1.0,,
120081,0,1,15331,1,90000,4,153000.0,,1.0,,
342724,0,0,8494,1,157500,2,1160973.0,,,,1.0
180138,0,1,9448,0,135000,1,148365.0,,1.0,,
363025,0,1,19627,0,126000,4,824823.0,,1.0,,
128347,0,1,18146,1,157500,4,1288350.0,,1.0,,
235532,0,1,11830,0,157500,1,808650.0,,1.0,,
323784,0,1,13876,1,112500,4,589045.5,,1.0,,
383055,1,1,19014,1,675000,1,900000.0,1.0,,,
437807,0,1,23294,0,117000,4,269550.0,,1.0,,
196442,0,1,22691,0,180000,4,867951.0,,1.0,,
398731,0,1,22510,1,202500,4,1314117.0,,1.0,,
261940,1,1,18079,1,180000,4,457834.5,1.0,,,
221439,0,1,14200,1,76500,1,547344.0,,1.0,,
446573,0,1,20477,1,135000,4,225000.0,,1.0,,
151719,1,1,11018,1,40500,4,242595.0,1.0,,,
117619,0,1,17567,1,292500,1,1525482.0,,1.0,,
220711,0,1,19099,1,202500,1,468648.0,,1.0,,
129997,1,1,13128,1,495000,1,835380.0,1.0,,,
425807,0,1,21479,0,112500,4,597339.0,,1.0,,
320407,0,1,16057,1,135000,4,684738.0,,1.0,,
450705,0,1,17525,0,112500,4,970380.0,,1.0,,
260657,0,1,16995,0,67500,4,225000.0,,1.0,,
351428,0,1,9968,1,118350,1,278505.0,,1.0,,
288814,0,1,19654,1,202500,4,1232793.0,,1.0,,
239492,0,1,20938,1,81000,4,219249.0,,1.0,,
384511,0,1,15447,1,112500,3,524866.5,,1.0,,
249829,0,1,16958,1,112500,4,961146.0,,1.0,,
119133,0,1,20220,0,81000,4,545040.0,,1.0,,
361673,1,1,11101,0,225000,2,254700.0,1.0,,,
440010,0,1,17437,0,112500,4,238896.0,,1.0,,
194015,0,1,19653,1,180000,1,1006920.0,,1.0,,
175275,0,1,15367,0,427500,2,1223010.0,,1.0,,
424560,0,1,12945,1,117000,1,317979.0,,1.0,,
198696,1,1,11302,1,135000,1,755190.0,1.0,,,
302572,0,1,21353,1,157500,1,45000.0,,1.0,,
263155,0,1,15078,1,202500,4,547344.0,,1.0,,
307541,0,1,15191,0,157500,4,269550.0,,1.0,,
261565,0,0,8839,0,135000,4,640080.0,,,,1.0
442111,1,1,20424,1,126000,4,675000.0,1.0,,,
107088,0,1,9560,0,90000,4,225000.0,,1.0,,
310740,0,1,22702,1,112500,4,454500.0,,1.0,,
275651,1,1,23047,0,292500,1,855000.0,1.0,,,
413287,1,1,19414,0,900000,1,900000.0,1.0,,,
368549,1,1,18334,1,360000,4,513000.0,1.0,,,
273672,1,1,17131,1,126000,4,270000.0,1.0,,,
342759,0,0,8933,0,306000,1,490536.0,,,,1.0
440155,0,1,13557,1,180000,1,828000.0,,1.0,,
149111,0,1,19221,1,180000,4,1057266.0,,1.0,,
389802,1,1,9219,0,144000,1,439740.0,1.0,,,
195684,1,1,20222,1,157500,4,284400.0,1.0,,,
235136,0,1,23156,1,112500,4,315000.0,,1.0,,
353679,1,1,23609,1,225000,1,968413.5,1.0,,,
249950,0,1,20836,1,45000,4,571446.0,,1.0,,
355617,0,1,22731,1,67500,4,170640.0,,1.0,,
181818,0,1,11978,1,315000,1,281493.0,,1.0,,
368691,1,1,19281,1,90000,4,536917.5,1.0,,,
383392,0,1,16774,1,180000,1,1288350.0,,1.0,,
253512,0,1,22989,1,56250,4,314100.0,,1.0,,
159930,0,1,11558,0,225000,1,2517300.0,,1.0,,
123768,0,1,12682,0,112500,4,640080.0,,1.0,,
123874,0,1,22699,0,675000,4,1408806.0,,1.0,,
273575,0,1,11797,1,81000,4,479974.5,,1.0,,
320117,0,1,10641,1,81000,1,555273.0,,1.0,,
349367,0,1,11490,1,157500,1,545040.0,,1.0,,
218632,0,1,19029,1,135000,4,1325475.0,,1.0,,
128693,0,1,14412,1,180000,4,1223010.0,,1.0,,
422143,1,1,9953,0,180000,4,450000.0,1.0,,,
341366,0,1,11198,1,135000,4,384048.0,,1.0,,
327673,0,1,18119,1,157500,4,835380.0,,1.0,,
452419,1,1,21309,1,315000,4,585000.0,1.0,,,
399052,1,1,10343,1,292500,4,450000.0,1.0,,,
145372,0,1,19454,1,225000,4,454500.0,,1.0,,
112691,0,1,14395,1,67500,4,292500.0,,1.0,,
219858,0,1,19777,1,90000,4,71955.0,,1.0,,
286539,0,1,18736,0,90000,4,580500.0,,1.0,,
249315,0,1,17668,0,135000,3,391090.5,,1.0,,
263136,0,1,13180,1,112500,4,166810.5,,1.0,,
283480,0,1,11749,1,90000,4,270000.0,,1.0,,
190762,0,1,13287,0,144000,4,895500.0,,1.0,,
323855,0,1,10986,1,270000,4,469152.0,,1.0,,
381124,0,1,16995,1,81000,4,295776.0,,1.0,,
280483,0,1,20511,1,270000,1,1042560.0,,1.0,,
367737,0,1,22857,0,135000,4,135000.0,,1.0,,
429520,0,1,18926,1,81000,4,152820.0,,1.0,,
318785,0,1,11636,0,135000,4,512064.0,,1.0,,
296965,0,1,14131,0,90000,1,1288350.0,,1.0,,
271201,0,1,19140,0,76500,4,1082214.0,,1.0,,
312069,1,1,12845,0,216000,4,781920.0,1.0,,,
279103,1,1,22401,1,247500,1,1223010.0,1.0,,,
445955,0,1,21480,1,117000,4,454500.0,,1.0,,
183258,0,1,15506,1,270000,4,990000.0,,1.0,,
189811,0,1,16193,1,157500,4,808650.0,,1.0,,
438053,1,1,22769,1,225000,4,1350000.0,1.0,,,
329412,0,1,11372,1,112500,4,521280.0,,1.0,,
315600,1,1,10975,0,112500,2,263686.5,1.0,,,
375192,0,1,15087,1,189000,4,332946.0,,1.0,,
433073,0,1,15723,1,180000,4,312768.0,,1.0,,
116987,0,1,22826,1,63000,4,450000.0,,1.0,,
201396,0,1,15903,0,472500,1,426384.0,,1.0,,
287535,1,1,15597,1,252000,1,450000.0,1.0,,,
412535,1,1,16899,1,315000,1,1078200.0,1.0,,,
184955,0,0,8729,1,67500,4,52128.0,,,,1.0
358699,1,1,10978,0,247500,4,746280.0,1.0,,,
416407,1,1,17799,1,112500,4,270000.0,1.0,,,
105556,0,1,19280,0,157500,4,675000.0,,1.0,,
151371,1,1,15826,0,112500,4,474183.0,1.0,,,
250606,0,1,12543,1,198000,4,1432647.0,,1.0,,
434220,0,1,9420,1,306000,1,675000.0,,1.0,,
348499,0,1,16026,1,225000,4,1035832.5,,1.0,,
329246,0,1,24242,0,81000,4,284400.0,,1.0,,
371067,1,1,22623,0,180000,4,1022022.0,1.0,,,
355547,1,1,14738,0,180000,4,755190.0,1.0,,,
259529,0,1,20009,1,175500,4,1078200.0,,1.0,,
421934,0,1,20163,1,112500,4,225000.0,,1.0,,
188226,0,1,11489,1,193500,4,781920.0,,1.0,,
206726,1,1,10399,0,180000,1,675000.0,1.0,,,
431933,0,1,14968,1,135000,4,582804.0,,1.0,,
360237,0,1,21916,0,166500,4,1065433.5,,1.0,,
200425,1,1,14045,1,292500,1,900000.0,1.0,,,
267533,0,1,19820,1,90000,4,599778.0,,1.0,,
455017,0,1,15976,1,157500,4,900000.0,,1.0,,
397104,0,1,23495,1,202500,4,1078200.0,,1.0,,
438888,0,1,12938,1,135000,4,540000.0,,1.0,,
210154,0,1,19454,0,121500,4,427500.0,,1.0,,
362603,0,1,10778,1,180000,1,180000.0,,1.0,,
416046,1,0,8716,0,135000,2,172021.5,,,1.0,
371682,0,1,21259,1,225000,4,521280.0,,1.0,,
207899,1,1,21451,1,112500,4,523597.5,1.0,,,
140054,0,1,12019,1,180000,2,239850.0,,1.0,,
209597,0,1,23561,1,150750,4,703728.0,,1.0,,
315266,1,1,12381,0,202500,4,844474.5,1.0,,,
169405,0,1,21762,1,113850,4,396171.0,,1.0,,
302833,1,1,15444,1,202500,4,675000.0,1.0,,,
235234,0,1,16166,1,67500,4,544491.0,,1.0,,
307908,0,1,17178,1,135000,1,497520.0,,1.0,,
116379,0,1,19463,0,126000,4,1494486.0,,1.0,,
378934,0,1,18985,1,270000,4,272520.0,,1.0,,
146999,0,1,12806,1,180000,4,568800.0,,1.0,,
323511,0,1,14504,1,202500,1,719365.5,,1.0,,
411962,0,1,12063,0,189000,1,900000.0,,1.0,,
401554,0,1,20508,1,369000,4,834048.0,,1.0,,
402297,0,1,16015,1,157500,4,562491.0,,1.0,,
425825,0,1,21445,1,225000,4,1345500.0,,1.0,,
435877,0,1,12133,1,135000,4,247500.0,,1.0,,
308314,0,1,10255,1,292500,1,513040.5,,1.0,,
175127,0,1,19133,0,135000,4,490495.5,,1.0,,
400945,0,1,10043,0,90000,4,373941.0,,1.0,,
225265,0,1,18147,1,180000,4,573408.0,,1.0,,
167962,1,1,13484,0,247500,4,900000.0,1.0,,,
170280,1,1,13720,1,180000,4,1546020.0,1.0,,,
379098,1,0,8241,1,180000,4,545040.0,,,1.0,
193678,0,1,11209,1,157500,4,125136.0,,1.0,,
344479,1,1,13436,0,180000,4,1125000.0,1.0,,,
405122,0,0,8188,1,112500,4,497520.0,,,,1.0
256404,0,1,15612,0,135000,4,590071.5,,1.0,,
237664,1,1,15344,0,270000,2,675000.0,1.0,,,
191331,0,1,20733,0,81000,4,675000.0,,1.0,,
253008,0,1,15247,1,247500,4,881055.0,,1.0,,
277053,1,1,10329,1,189000,4,225000.0,1.0,,,
127890,1,1,15622,0,135000,2,808650.0,1.0,,,
189535,0,1,20752,1,202500,4,350860.5,,1.0,,
391508,0,1,16038,1,157500,4,286704.0,,1.0,,
142504,1,1,14721,1,225000,4,283585.5,1.0,,,
139879,1,1,23240,0,63000,4,247275.0,1.0,,,
199665,0,1,20080,1,112500,4,760225.5,,1.0,,
164189,1,1,16506,1,315000,4,765000.0,1.0,,,
132599,1,1,10917,1,166500,1,1628082.0,1.0,,,
122359,0,1,21929,1,112500,4,555273.0,,1.0,,
264607,0,1,21852,0,193500,4,454500.0,,1.0,,
267426,0,1,16221,0,203400,4,294322.5,,1.0,,
409140,1,1,13000,1,90000,4,450000.0,1.0,,,
188679,0,1,12333,0,358200,1,1800000.0,,1.0,,
421750,0,1,10972,1,256500,4,253377.0,,1.0,,
185335,1,1,10451,1,247500,4,254700.0,1.0,,,
152201,1,1,11934,0,315000,1,1024290.0,1.0,,,
205648,1,1,17377,1,225000,4,135000.0,1.0,,,
419885,0,1,20054,1,85500,4,545040.0,,1.0,,
332104,0,1,9228,1,54000,4,202500.0,,1.0,,
408218,1,1,9726,1,117000,1,225000.0,1.0,,,
290275,0,1,22071,0,90000,4,495000.0,,1.0,,
339670,1,1,21593,1,112500,4,147726.0,1.0,,,
433557,1,1,16929,0,180000,4,450000.0,1.0,,,
250895,1,1,12860,1,159750,4,1194673.5,1.0,,,
298299,0,1,9902,0,225000,1,315000.0,,1.0,,
143073,0,1,15540,1,45000,4,76410.0,,1.0,,
416376,0,1,20111,1,94500,4,593010.0,,1.0,,
157533,0,1,11762,1,112500,4,460858.5,,1.0,,
193191,0,1,19779,1,166500,4,1072809.0,,1.0,,
366612,1,1,11127,1,162000,4,1042560.0,1.0,,,
381114,1,1,9569,0,180000,4,225000.0,1.0,,,
387931,0,1,11010,0,148500,2,521280.0,,1.0,,
215518,0,1,12632,1,225000,4,805536.0,,1.0,,
331123,0,1,11865,1,562500,1,450000.0,,1.0,,
438679,1,1,14630,1,180000,1,327024.0,1.0,,,
379198,0,1,14355,0,99000,4,284400.0,,1.0,,
413163,0,1,13015,1,202500,1,518562.0,,1.0,,
101322,1,1,16639,1,234000,4,225000.0,1.0,,,
391814,0,1,20180,0,135000,4,299772.0,,1.0,,
147876,0,1,19838,1,180000,4,553806.0,,1.0,,
304648,0,1,22854,1,450000,4,663093.0,,1.0,,
332108,1,1,22171,1,112500,4,269550.0,1.0,,,
391914,1,1,13036,0,112500,4,239850.0,1.0,,,
411518,0,1,15996,0,157500,4,1223010.0,,1.0,,
403044,1,1,11505,1,180000,4,450000.0,1.0,,,
296610,0,1,17707,0,292500,4,900000.0,,1.0,,
271454,0,1,13396,1,112500,4,148500.0,,1.0,,
101977,0,1,22333,1,135000,4,755190.0,,1.0,,
155300,1,1,11379,0,112500,4,549000.0,1.0,,,
228185,0,1,15936,1,90000,4,619965.0,,1.0,,
320560,1,1,9218,1,99000,1,258768.0,1.0,,,
132135,1,1,17241,1,144000,4,1081179.0,1.0,,,
331125,0,1,19145,1,135000,4,755190.0,,1.0,,
419506,1,1,9337,1,225000,1,450000.0,1.0,,,
395914,0,1,13677,0,130500,4,314055.0,,1.0,,
386670,0,1,9730,0,225000,1,1078200.0,,1.0,,
152117,1,1,17229,0,180000,4,454500.0,1.0,,,
158043,1,1,15841,1,585000,4,1515415.5,1.0,,,
206194,0,1,14774,0,135000,4,1113840.0,,1.0,,
266079,1,1,25009,0,157500,1,284256.0,1.0,,,
429916,0,1,12569,1,135000,4,270000.0,,1.0,,
299814,0,1,14897,0,67500,4,152820.0,,1.0,,
136321,0,1,18433,1,180000,4,585000.0,,1.0,,
248537,0,1,11608,0,157500,4,1113840.0,,1.0,,
432983,0,1,21160,1,112500,4,261288.0,,1.0,,
152536,1,1,11256,1,288000,1,1418868.0,1.0,,,
227858,1,1,19084,0,202500,4,269550.0,1.0,,,
401845,0,1,10320,1,112500,4,1108269.0,,1.0,,
369430,0,1,11228,1,81000,4,152820.0,,1.0,,
236493,0,1,11882,1,94500,1,679500.0,,1.0,,
453078,0,1,13940,0,135000,4,512064.0,,1.0,,
415982,0,1,15474,1,225000,1,521280.0,,1.0,,
184575,0,1,11405,1,81000,4,284400.0,,1.0,,
265515,1,1,18504,0,157500,4,1206000.0,1.0,,,
294863,0,1,15778,0,67500,4,675000.0,,1.0,,
160622,0,1,12890,0,63000,4,45000.0,,1.0,,
360232,1,1,12651,1,180000,4,970380.0,1.0,,,
307152,0,1,23852,0,211500,4,225000.0,,1.0,,
395021,0,1,21006,1,76500,4,327024.0,,1.0,,
273255,0,1,20036,1,135000,4,254700.0,,1.0,,
432717,0,1,16278,1,103500,4,314100.0,,1.0,,
451205,0,1,22849,1,279000,4,1288350.0,,1.0,,
365522,0,1,21008,1,189000,1,427450.5,,1.0,,
367679,0,1,10223,0,225000,1,592560.0,,1.0,,
251914,0,1,19953,1,112500,4,417024.0,,1.0,,
348960,1,1,16358,1,427500,4,1928304.0,1.0,,,
329227,1,1,15431,0,135000,4,900000.0,1.0,,,
416805,1,1,22021,1,112500,4,495000.0,1.0,,,
226199,0,1,16559,1,157500,4,1042560.0,,1.0,,
127267,0,1,9276,1,270000,4,450000.0,,1.0,,
401860,0,1,23973,0,94500,1,253737.0,,1.0,,
113423,0,1,18326,1,135000,4,1082214.0,,1.0,,
420184,1,1,11231,1,283500,2,270000.0,1.0,,,
215424,0,1,21608,1,157500,4,1102171.5,,1.0,,
100886,0,1,15217,1,315000,1,697500.0,,1.0,,
371827,1,1,19021,0,148500,4,751842.0,1.0,,,
128468,0,1,20235,0,135000,4,675000.0,,1.0,,
381046,0,1,20237,1,270000,1,900000.0,,1.0,,
118065,0,1,12806,1,157500,4,868797.0,,1.0,,
240666,0,1,17035,1,495000,1,1800000.0,,1.0,,
171751,0,1,12292,1,180000,1,540000.0,,1.0,,
286475,1,1,18879,1,270000,4,521280.0,1.0,,,
382598,0,1,14307,0,315000,1,848745.0,,1.0,,
303126,0,1,21112,1,99000,4,675000.0,,1.0,,
311594,0,1,16497,1,112500,4,808650.0,,1.0,,
136621,1,1,11882,1,360000,1,518562.0,1.0,,,
415884,0,1,22078,1,157500,4,446931.0,,1.0,,
239911,1,1,23772,1,76500,4,283419.0,1.0,,,
344930,1,1,19899,1,112500,4,373311.0,1.0,,,
331160,1,1,9899,1,112500,4,918000.0,1.0,,,
281408,0,1,19909,1,112500,4,1687266.0,,1.0,,
329488,1,1,10687,0,130500,4,1256400.0,1.0,,,
296723,1,1,10452,0,225000,4,270000.0,1.0,,,
102337,0,1,21713,1,49500,4,130824.0,,1.0,,
130020,0,1,20110,1,238500,4,810378.0,,1.0,,
406587,0,0,8637,0,90000,4,241618.5,,,,1.0
411269,0,1,13104,0,270000,4,508495.5,,1.0,,
160971,0,1,9153,1,112500,1,270000.0,,1.0,,
340473,1,0,8418,1,202500,4,312768.0,,,1.0,
377181,1,1,13676,0,157500,1,490495.5,1.0,,,
428803,0,1,10103,1,135000,1,432567.0,,1.0,,
147447,1,1,12439,1,157500,4,239850.0,1.0,,,
437138,1,1,13113,1,135000,4,323388.0,1.0,,,
401471,0,1,21942,0,90000,4,314100.0,,1.0,,
140639,0,1,18857,1,112500,4,495000.0,,1.0,,
373888,1,1,15406,1,202500,4,1206954.0,1.0,,,
216084,0,0,7886,0,90000,2,180000.0,,,,1.0
400491,0,1,16776,1,135000,4,555273.0,,1.0,,
167678,0,1,20930,1,135000,4,755190.0,,1.0,,
402819,0,1,15992,0,112500,4,270000.0,,1.0,,
257218,0,1,18502,0,90000,4,247500.0,,1.0,,
371636,1,1,13537,0,225000,1,263686.5,1.0,,,
213118,1,1,15884,0,157500,1,724261.5,1.0,,,
368468,1,1,14590,1,180000,4,1903077.0,1.0,,,
163525,0,0,8439,1,81000,1,180000.0,,,,1.0
270210,1,1,12227,0,202500,4,533668.5,1.0,,,
343951,1,1,16583,1,180000,4,545040.0,1.0,,,
115716,0,1,17076,0,225000,4,886176.0,,1.0,,
372604,0,1,15390,0,112500,4,337923.0,,1.0,,
333514,1,1,16658,0,90000,4,552555.0,1.0,,,
351410,1,1,11420,1,166500,4,1006920.0,1.0,,,
183447,1,1,16311,1,225000,4,314100.0,1.0,,,
447316,1,1,16502,1,135000,4,312768.0,1.0,,,
454397,1,1,20176,1,112500,4,455040.0,1.0,,,
301071,0,1,14832,1,112500,4,225000.0,,1.0,,
146677,1,1,12444,1,180000,4,592560.0,1.0,,,
413385,0,1,14281,0,112500,4,900000.0,,1.0,,
135953,1,1,20041,0,225000,4,284400.0,1.0,,,
450349,0,1,21931,0,135000,4,1440000.0,,1.0,,
225485,0,1,11949,0,76500,4,412560.0,,1.0,,
108314,1,1,19702,1,112500,4,338832.0,1.0,,,
171372,0,1,14262,0,157500,4,1575000.0,,1.0,,
397008,0,1,22236,1,157500,4,156384.0,,1.0,,
144791,0,1,15838,0,328500,4,539100.0,,1.0,,
255556,0,1,10413,1,90000,4,348264.0,,1.0,,
239495,0,1,24673,1,101250,4,225000.0,,1.0,,
193434,0,1,11728,1,202500,1,270000.0,,1.0,,
390033,1,0,8528,1,144000,1,450000.0,,,1.0,
340266,0,1,13074,1,103500,4,292500.0,,1.0,,
270669,1,1,14430,0,315000,4,1035000.0,1.0,,,
131467,1,1,13070,0,117000,1,225000.0,1.0,,,
248503,0,1,16406,1,112500,4,508495.5,,1.0,,
123764,0,1,13984,1,144000,1,521280.0,,1.0,,
103008,1,1,12653,1,157500,4,495000.0,1.0,,,
217759,0,1,15566,1,540000,1,2156400.0,,1.0,,
198529,0,1,11747,0,175500,4,1350202.5,,1.0,,
108531,1,1,13478,1,261000,1,675000.0,1.0,,,
190111,1,1,20576,1,247500,1,762768.0,1.0,,,
270492,0,1,10496,0,67500,4,254700.0,,1.0,,
358669,0,1,18174,1,67500,4,101880.0,,1.0,,
335279,1,1,16149,0,450000,4,1223010.0,1.0,,,
198642,1,1,14525,0,157500,4,774000.0,1.0,,,
177297,1,1,21556,0,180000,1,269550.0,1.0,,,
264165,1,1,12315,1,225000,4,1391418.0,1.0,,,
395931,0,1,20847,1,252000,4,809545.5,,1.0,,
269323,1,0,8448,0,202500,3,521280.0,,,1.0,
110407,0,1,12148,0,135000,1,373500.0,,1.0,,
331927,0,1,9172,0,81000,4,161730.0,,1.0,,
391396,0,1,14359,1,117000,4,202500.0,,1.0,,
375839,1,1,23100,1,275850,4,766404.0,1.0,,,
205119,1,1,13640,1,450000,1,405000.0,1.0,,,
420945,0,1,13581,1,135000,4,579195.0,,1.0,,
299152,0,1,19990,0,135000,4,450000.0,,1.0,,
311805,0,1,15986,1,270000,2,582804.0,,1.0,,
159916,0,1,17296,1,112500,4,358344.0,,1.0,,
283400,0,1,10604,1,157500,4,1009566.0,,1.0,,
106483,1,1,11831,1,202500,4,298512.0,1.0,,,
187663,0,1,10916,0,81000,2,351000.0,,1.0,,
371774,0,1,22427,1,157500,4,166810.5,,1.0,,
216151,1,1,11603,0,157500,4,797557.5,1.0,,,
391529,0,1,10299,1,112500,4,382500.0,,1.0,,
136554,0,1,19142,1,157500,1,302544.0,,1.0,,
173821,0,1,9994,1,472500,2,450000.0,,1.0,,
185160,0,1,23782,1,135000,4,913500.0,,1.0,,
395430,1,1,9357,1,135000,4,254700.0,1.0,,,
302770,1,1,10490,1,337500,4,360000.0,1.0,,,
264192,1,1,13741,0,270000,3,327024.0,1.0,,,
155475,0,0,8375,1,103500,4,302341.5,,,,1.0
137948,1,0,8899,0,182250,4,1216201.5,,,1.0,
332900,0,1,21820,1,153000,4,521280.0,,1.0,,
371706,0,1,16149,1,180000,4,1078200.0,,1.0,,
139423,0,1,22140,1,67500,4,47970.0,,1.0,,
433514,1,1,19597,1,315000,4,319500.0,1.0,,,
321997,0,1,22582,1,166500,4,675000.0,,1.0,,
167141,0,1,22590,0,90000,4,1006920.0,,1.0,,
320382,0,1,20721,1,112500,4,797557.5,,1.0,,
251536,0,1,11872,0,157500,4,225000.0,,1.0,,
389264,0,1,22424,1,117000,4,254700.0,,1.0,,
139898,0,1,18494,1,112500,4,552555.0,,1.0,,
358410,1,1,19723,1,360000,1,1255680.0,1.0,,,
411882,0,1,11525,1,216000,4,450000.0,,1.0,,
186358,0,0,8549,1,153000,4,341280.0,,,,1.0
158957,0,1,13333,0,112500,1,900000.0,,1.0,,
171239,0,1,10967,1,225000,4,485640.0,,1.0,,
453573,0,1,19228,1,180000,4,948582.0,,1.0,,
193456,0,1,17329,1,112500,4,1288350.0,,1.0,,
340171,0,1,22703,1,94500,4,545040.0,,1.0,,
343095,0,1,22958,0,115200,4,1078200.0,,1.0,,
122205,0,1,20647,1,180000,4,722430.0,,1.0,,
378984,0,0,9034,0,202500,4,497520.0,,,,1.0
154667,0,1,21281,1,202500,4,703728.0,,1.0,,
352118,0,1,10368,1,135000,4,518562.0,,1.0,,
183899,0,1,24860,1,157500,1,135000.0,,1.0,,
393040,1,1,13661,1,225000,1,540000.0,1.0,,,
232109,1,1,11870,1,81000,4,180000.0,1.0,,,
244993,0,1,24574,1,157500,1,180000.0,,1.0,,
223035,0,1,22225,1,157500,4,781920.0,,1.0,,
454661,0,1,18471,1,135000,4,454500.0,,1.0,,
142620,1,1,24482,0,117000,4,254700.0,1.0,,,
121116,0,1,22319,1,135000,4,225000.0,,1.0,,
387280,0,1,24555,1,63900,4,254700.0,,1.0,,
231731,1,1,22441,1,180000,4,271066.5,1.0,,,
252591,0,1,17818,1,112500,4,755190.0,,1.0,,
452666,1,1,12211,1,180000,1,1006920.0,1.0,,,
238622,1,1,13596,1,450000,1,1971072.0,1.0,,,
298453,0,1,12719,1,76500,4,142200.0,,1.0,,
277781,0,1,20303,1,202500,1,337500.0,,1.0,,
348717,0,1,20554,1,270000,1,1515415.5,,1.0,,
278275,0,1,9591,0,90000,2,188685.0,,1.0,,
291767,0,1,22825,0,184500,1,450000.0,,1.0,,
377600,0,1,15540,0,184500,1,274500.0,,1.0,,
322161,1,1,13593,1,225000,4,808650.0,1.0,,,
288960,0,1,17218,0,76500,4,231813.0,,1.0,,
132429,0,1,22337,1,121500,4,268164.0,,1.0,,
402874,0,1,15093,0,112500,4,170640.0,,1.0,,
247654,1,1,11114,1,112500,4,548770.5,1.0,,,
346901,1,1,15818,1,90000,1,247500.0,1.0,,,
243107,0,1,22680,1,225000,4,557770.5,,1.0,,
413380,0,1,19739,0,76500,4,501948.0,,1.0,,
338378,0,1,19808,1,135000,4,135000.0,,1.0,,
102792,0,1,21756,1,90000,4,457834.5,,1.0,,
109785,0,1,12923,1,135000,4,640080.0,,1.0,,
190030,1,0,8935,0,386473,1,1980000.0,,,1.0,
265306,0,0,8688,1,279000,1,592560.0,,,,1.0
220548,0,1,15613,1,90000,1,814041.0,,1.0,,
441541,0,1,24750,1,121500,3,239850.0,,1.0,,
230356,0,1,18791,1,99000,4,720000.0,,1.0,,
202400,0,1,15268,1,202500,4,582804.0,,1.0,,
263842,1,1,12405,1,202500,4,270000.0,1.0,,,
181752,0,1,12176,1,135000,4,592560.0,,1.0,,
439770,0,1,14269,0,157500,1,568800.0,,1.0,,
349634,1,1,14157,1,171000,4,539100.0,1.0,,,
263704,0,1,14095,1,135000,1,480060.0,,1.0,,
192884,1,1,23289,0,112500,4,1078200.0,1.0,,,
404572,0,1,14876,1,157500,1,383089.5,,1.0,,
262471,0,1,14582,1,310500,4,1113840.0,,1.0,,
120345,0,1,18654,1,157500,4,440784.0,,1.0,,
311109,0,1,21529,1,202500,4,621900.0,,1.0,,
404566,1,1,13625,0,202500,1,1886850.0,1.0,,,
445535,0,1,17388,1,72000,4,199080.0,,1.0,,
260696,0,1,18819,1,135000,4,1113840.0,,1.0,,
449344,1,1,9891,1,157500,4,272520.0,1.0,,,
406787,0,1,17264,1,157500,1,521280.0,,1.0,,
